   -0.261516600847244263E+01    0.225098303556442253E+00    0.234400791859626784E-01    0.115062347602844228E+00    0.283518061637878382E+01    0.911585527658462458E+00    0.755425918638706264E+02    0.996860177624905641E+00   -0.593313746984846948E+05   -0.602396350544153325E+01    1
   -0.423199594020843506E+01    0.187043783664703367E+00    0.224536154246330263E-01    0.132721683883666980E+00    0.278086459636688232E+01    0.932108789682388306E+00    0.767182190275192255E+02    0.998788731766077631E+00   -0.589871197892672644E+05   -0.602646350544152298E+01    1
   -0.241426795721054077E+01    0.271291879415512083E+00    0.229017664289474510E-01    0.118524148178100586E+00    0.284275998115539519E+01    0.937827808618545533E+00    0.722822705435752795E+02    0.100111975584668378E+01   -0.589352638449202932E+05   -0.602896350544150561E+01    1
   -0.108932018280029297E+01    0.258202288150787329E+00    0.213810704398155228E-01    0.133282625198364257E+00    0.282114541053771983E+01    0.930827778339385903E+00    0.625715214252471910E+02    0.100076222945485749E+01   -0.580265552075064406E+05   -0.603146350544150955E+01    1
   -0.166107743978500366E+01    0.117985073328018178E+00    0.204084615111351023E-01    0.109857567787170401E+00    0.342703127861022949E+01    0.101347270321846006E+01    0.595136340582370735E+02    0.100067308916153985E+01   -0.573180062163931216E+05   -0.603396350544152682E+01    1
   -0.347987204790115356E+01    0.167314205169677738E+00    0.217363757991790793E-01    0.127023598194122317E+00    0.276490742683410629E+01    0.920269443988800062E+00    0.703599956262111590E+02    0.100134788769543626E+01   -0.566438292345846930E+05   -0.603646350544153165E+01    1
   -0.160592734813690186E+01    0.210113642215728758E+00    0.232307821989059457E-01    0.131171828842163080E+00    0.280659603595733653E+01    0.919659503698348924E+00    0.670755593800544716E+02    0.997800855751099114E+00   -0.562380179119452005E+05   -0.603896350544152227E+01    1
   -0.435054928064346313E+01    0.303691998720169054E+00    0.222547363686561583E-01    0.133973630905151353E+00    0.299515039443969711E+01    0.934433140754699632E+00    0.619665377378463731E+02    0.100153969849717250E+01   -0.553813637944738730E+05   -0.604146350544151556E+01    1
   -0.404839694499969482E+01    0.193337604999542251E+00    0.219293988943099968E-01    0.138386828613281249E+00    0.276313326358795130E+01    0.949657420396804786E+00    0.685399918150901755E+02    0.100003143338070899E+01   -0.548858239553800304E+05   -0.604396350544152039E+01    1
   -0.117877453565597534E+01    0.277938733100891122E+00    0.229148863029479989E-01    0.123286958312988276E+00    0.295178392410278301E+01    0.907186780929565395E+00    0.586383265924453667E+02    0.100043335904919739E+01   -0.541746420548228052E+05   -0.604646350544152966E+01    1
   -0.289817303419113159E+01    0.305648938417434679E+00    0.217529102134704604E-01    0.118641595458984367E+00    0.298876029968261703E+01    0.935844928026199341E+00    0.719408922696113535E+02    0.999621432935436038E+00   -0.532398924261597858E+05   -0.604896350544152206E+01    1
   -0.249570727348327637E+01    0.250425795316696176E+00    0.243296978664398200E-01    0.992933275222778189E-01    0.277315421104431126E+01    0.950602770566940314E+00    0.748432350564002888E+02    0.100199270522800621E+01   -0.527902885891408587E+05   -0.605146350544152156E+01    1
   -0.280044019222259521E+01    0.189151195287704466E+00    0.229552820873260496E-01    0.138756937408447245E+00    0.273065248489379853E+01    0.969941976070403999E+00    0.762316503727436015E+02    0.998140433644854608E+00   -0.521762559098193233E+05   -0.605396350544152995E+01    1
   -0.768699645996093750E+00    0.304541704654693601E+00    0.230633048439025899E-01    0.124860088062286378E+00    0.283723407268524142E+01    0.964137901782989415E+00    0.695182218027114800E+02    0.999451428641810691E+00   -0.519552572608146002E+05   -0.605646350544151790E+01    1
   -0.739760398864746094E+00    0.288879535198211690E+00    0.239490714573860168E-01    0.117344427680969227E+00    0.280347609043121349E+01    0.955050009489059382E+00    0.635015991377830460E+02    0.100008384295116293E+01   -0.517783492652273490E+05   -0.605896350544151829E+01    1
   -0.251254796981811523E+01    0.244366077184677122E+00    0.230867470073699947E-01    0.996110083580016986E-01    0.280554546833038332E+01    0.938972249507904033E+00    0.681039438045024781E+02    0.100533609715357364E+01   -0.514727800564238860E+05   -0.606146350544153112E+01    1
   -0.261801064014434814E+01    0.168265781402587883E+00    0.244567694687843340E-01    0.134314661121368417E+00    0.284013772487640370E+01    0.918052239894866950E+00    0.710616192686557753E+02    0.998709000494461097E+00   -0.512447719711075842E+05   -0.606396350544153950E+01    1
   -0.425516366958618164E+01    0.225344798564910881E+00    0.240847955274581908E-01    0.118751196956634525E+00    0.290618911743164032E+01    0.924146321296691831E+00    0.695363633275031958E+02    0.996803324426060122E+00   -0.496751062682848860E+05   -0.606646350544153368E+01    1
   -0.249599754810333252E+01    0.216039160490036020E+00    0.228861423611640934E-01    0.137927874755859381E+00    0.275158216953277579E+01    0.979806844711303637E+00    0.697179109120368992E+02    0.997483156198895271E+00   -0.482387958507934818E+05   -0.606896350544153407E+01    1
   -0.180565953254699707E+01    0.242043194770812986E+00    0.234369211268425012E-01    0.122527748107910145E+00    0.291162400245666486E+01    0.928808955430984406E+00    0.672180551135540014E+02    0.100092974056007455E+01   -0.480909401200583234E+05   -0.607146350544153712E+01    1
   -0.356163412332534790E+01    0.172194287776947036E+00    0.226871156668663025E-01    0.121737020874023438E+00    0.274938936710357673E+01    0.947145641565322882E+00    0.669214659392833653E+02    0.100238915309428211E+01   -0.478431236331383043E+05   -0.607396350544151886E+01    1
   -0.281438261270523071E+01    0.249990383386611947E+00    0.208086610436439522E-01    0.126415986442565909E+00    0.305417311191558838E+01    0.913020751714706424E+00    0.727046513760089823E+02    0.100269511621197593E+01   -0.477173610223835421E+05   -0.607646350544150149E+01    1
   -0.153985172510147095E+01    0.137661969661712642E-01    0.227256379532814051E-01    0.118779382038116443E+00    0.338947202682495075E+01    0.971828108787536560E+00    0.640859269046783453E+02    0.100016031036986908E+01   -0.472946544093895791E+05   -0.607896350544150277E+01    1
   -0.299738079309463501E+01    0.300623390674591040E+00    0.207593449950218209E-01    0.136769690895080565E+00    0.303301357269287086E+01    0.944080167770385725E+00    0.617105599331855785E+02    0.996674818327011880E+00   -0.472621026040223296E+05   -0.608146350544151737E+01    1
   -0.948889851570129395E+00    0.294182584285736071E+00    0.234918196821212767E-01    0.119225922203063966E+00    0.282221627712249745E+01    0.972803333282470706E+00    0.626341485881805369E+02    0.100180228848579800E+01   -0.471424869256069796E+05   -0.608396350544153197E+01    1
   -0.170253813266754150E+00    0.107531074285507192E+00    0.211245706796646115E-01    0.113929712104797354E+00    0.342376829624175993E+01    0.983359760761260970E+00    0.605035530197620375E+02    0.100189328171400982E+01   -0.469860784059799844E+05   -0.608646350544153236E+01    1
   -0.180713534355163574E+00    0.138017705678939812E+00    0.218682793235778807E-01    0.997448244094848585E-01    0.333320528984069808E+01    0.102461771106719968E+01    0.703016192066669419E+02    0.100257140688245650E+01   -0.467394834502300437E+05   -0.608896350544152032E+01    1
   -0.339832633733749390E+01    0.267402175664901709E+00    0.240781326746940631E-01    0.131246220874786379E+00    0.307950428009033184E+01    0.918704818725585959E+00    0.664550580835342402E+02    0.100267004865945264E+01   -0.466523481699765034E+05   -0.609146350544151804E+01    1
   -0.250067651271820068E+01    0.283122495412826525E+00    0.227659715032577509E-01    0.134093272018432630E+00    0.307195542812347400E+01    0.919960796833038330E+00    0.578744283044338204E+02    0.997603968494562010E+00   -0.457096298953344376E+05   -0.609396350544151844E+01    1
   -0.349892914295196533E+01    0.241654506921768181E+00    0.226397617530822749E-01    0.133913174343109120E+00    0.298782955169677722E+01    0.931276314496993995E+00    0.644913264393806429E+02    0.998062826009475490E+00   -0.456023845523657874E+05   -0.609646350544151083E+01    1
   -0.437613308429718018E+01    0.254594109058380091E+00    0.202261230659484884E-01    0.136898529624938953E+00    0.285658314228057852E+01    0.980032890319824213E+00    0.602379557120800015E+02    0.100391515219409122E+01   -0.453155353435115103E+05   -0.609896350544150234E+01    1
   -0.266254931688308716E+01    0.178893194198608413E+00    0.223183558225631719E-01    0.133710556411743176E+00    0.297782126426696747E+01    0.912814706087112349E+00    0.738569576334953268E+02    0.100113262266500413E+01   -0.438645274220907522E+05   -0.610146350544149918E+01    1
   -0.144809961318969727E+01    0.300780657529830908E+00    0.204689436507225035E-01    0.102795713996887195E+00    0.302755778789520269E+01    0.918087827444076465E+00    0.638483689880371088E+02    0.100004294794428716E+01   -0.437799227948080079E+05   -0.610396350544150579E+01    1
   -0.363254547119140625E+01    0.206189695596694950E+00    0.232168134045600896E-01    0.109661036968231193E+00    0.282861971855163574E+01    0.950498883008956907E+00    0.680904466104507406E+02    0.100683557351605435E+01   -0.434321610343866487E+05   -0.610646350544152394E+01    1
   -0.207881808280944824E+01    0.228524432182312026E+00    0.219535498833656334E-01    0.125012984275817862E+00    0.283820031166076658E+01    0.961633336544036821E+00    0.688079198443889624E+02    0.997931368953751341E+00   -0.431656831560052597E+05   -0.610896350544153233E+01    1
   -0.239750087261199951E+01    0.244489347934722899E-01    0.230396460723876970E-01    0.116879270839691157E+00    0.340786120891571009E+01    0.964062033414840647E+00    0.599540879654884336E+02    0.998057276440318830E+00   -0.430536749467935588E+05   -0.611146350544151318E+01    1
   -0.396036386489868164E+01    0.135254082679748533E+00    0.210536234617233302E-01    0.121449953269958499E+00    0.284149050235748302E+01    0.906406522989273045E+00    0.583571340990066503E+02    0.100048153528541128E+01   -0.430332810409712401E+05   -0.611396350544150202E+01    1
   -0.372493565082550049E+00    0.250975880622863745E+00    0.220222237944602967E-01    0.138786819362640368E+00    0.283762850761413565E+01    0.975223345756530691E+00    0.710195658862590733E+02    0.100465211449432235E+01   -0.424060696191142633E+05   -0.611646350544151840E+01    1
   -0.302855312824249268E+01    0.978898918628692549E-01    0.209600883889198321E-01    0.115669284725189198E+00    0.276418172836303722E+01    0.908261428833007756E+00    0.664746963810920732E+02    0.999907071175808682E+00   -0.421531612617818973E+05   -0.611896350544151613E+01    1
   -0.269692391157150269E+01    0.261770645380020150E+00    0.227016184377670308E-01    0.133257311153411856E+00    0.310974298954009987E+01    0.935219806671142573E+00    0.765976854681968575E+02    0.100701770039832383E+01   -0.418274710939544675E+05   -0.612146350544151030E+01    1
   -0.190934449434280396E+01    0.172695732116699210E-01    0.235896128273010257E-01    0.125947997188568112E+00    0.335492049694061256E+01    0.997054610967636035E+00    0.756982163023948686E+02    0.100258593743941482E+01   -0.417539378699979279E+05   -0.612396350544150803E+01    1
   -0.204742044210433960E+01    0.156131660938262952E-01    0.241512554025650021E-01    0.141254819011688237E+00    0.335326611042022682E+01    0.100374303030967704E+01    0.678060620665550147E+02    0.100092043451672574E+01   -0.417393940790326160E+05   -0.612646350544151108E+01    1
   -0.432937473058700562E+01    0.142539834976196291E-01    0.199413761615753193E-01    0.120192192077636706E+00    0.330166847705841038E+01    0.101298775911331163E+01    0.751772161698341392E+02    0.999890513407011960E+00   -0.416302797213420199E+05   -0.612896350544151858E+01    1
   -0.104232430458068848E+00    0.672146296501159590E-01    0.220213476634025587E-01    0.999962370872497508E-01    0.311312815189361558E+01    0.101658915257453919E+01    0.609479473638534515E+02    0.100209391184183616E+01   -0.415842389987170609E+05   -0.613146350544150476E+01    1
   -0.435772299766540527E+01    0.287879607677459737E+00    0.222468951034545913E-01    0.107874314975738517E+00    0.280180505275726288E+01    0.101342904472351081E+01    0.748686984467506420E+02    0.100195703711819295E+01   -0.413353903899900979E+05   -0.613396350544150160E+01    1
   -0.423840284347534180E+01    0.247625139951705930E+00    0.217301841497421280E-01    0.118520077228546142E+00    0.284266054630279541E+01    0.979761390209197947E+00    0.640479942107200628E+02    0.100290134140538356E+01   -0.412197710274725105E+05   -0.613646350544149932E+01    1
   -0.271970897912979126E+01    0.768171882629394426E-01    0.229160601353645341E-01    0.133236940956115713E+00    0.276948409080505353E+01    0.923051651239395143E+00    0.729187982606887743E+02    0.100246527976272981E+01   -0.407779684930194780E+05   -0.613896350544150327E+01    1
   -0.354428410530090332E+01    0.274367979764938374E+00    0.236640594506263742E-01    0.118815940761566152E+00    0.281352416038513153E+01    0.101363506817817695E+01    0.761585697579383805E+02    0.997656592645940754E+00   -0.406893549978606607E+05   -0.614146350544151343E+01    1
   -0.374004423618316650E+01    0.117852286100387560E+00    0.215249412894248961E-01    0.112022751617431637E+00    0.282174944400787364E+01    0.909251272678375244E+00    0.642655647349357650E+02    0.100270396935431849E+01   -0.397260368730572445E+05   -0.614396350544152714E+01    1
   -0.254402548074722290E+01    0.765066421031951882E-01    0.233511416459083569E-01    0.119648945617675778E+00    0.341486696720123284E+01    0.989245453596115043E+00    0.582070963191986053E+02    0.998820016219245987E+00   -0.396680828988684880E+05   -0.614646350544152309E+01    1
   -0.187721848487854004E+01    0.308437756299972554E+00    0.205116057372093201E-01    0.138619951629638666E+00    0.307998209953308066E+01    0.966538749456405610E+00    0.730051752829551646E+02    0.997071585296189666E+00   -0.393943410283474805E+05   -0.614896350544151282E+01    1
   -0.442953914403915405E+01    0.269092342853546163E+00    0.230210204744338981E-01    0.125813241291046152E+00    0.292476227760314922E+01    0.987601515769958471E+00    0.716663519728183758E+02    0.100123590988627997E+01   -0.392417076027009098E+05   -0.615146350544152742E+01    1
   -0.262685060501098633E+01    0.154221395254135141E+00    0.239769034361839301E-01    0.100071368122100823E+00    0.277521839618682842E+01    0.935886472702026295E+00    0.725555239808559378E+02    0.998046714152194592E+00   -0.388425476774738272E+05   -0.615396350544151360E+01    1
   -0.440797597169876099E+01    0.594911372661590596E-01    0.200686234211921721E-01    0.118066535854339599E+00    0.332845597743988009E+01    0.101624391269683834E+01    0.623298964393138846E+02    0.996686325056814981E+00   -0.385855422924431623E+05   -0.615646350544150067E+01    1
   -0.325576514005661011E+01    0.289143106937408467E+00    0.219327630543708803E-01    0.140233100795745858E+00    0.299853718757629384E+01    0.994587251901626557E+00    0.737451012492179814E+02    0.999211649597045115E+00   -0.385150675946562842E+05   -0.615896350544150195E+01    1
   -0.144864857196807861E+01    0.643003201484680098E-01    0.239034409785270699E-01    0.117407026576995838E+00    0.274530532836914043E+01    0.905743212461471492E+00    0.726317076611518786E+02    0.100431853508076796E+01   -0.378940376377816792E+05   -0.616146350544151922E+01    1
   -0.266378492116928101E+01    0.239062384366989122E+00    0.207843149995803854E-01    0.124554591751098620E+00    0.305624137401580809E+01    0.929391800403594925E+00    0.703781120526790573E+02    0.998048912054941506E+00   -0.375824794421433326E+05   -0.616396350544152849E+01    1
   -0.188265770673751831E+01    0.196353462934494016E+00    0.211702151679992699E-01    0.131161364364624028E+00    0.295016146659851053E+01    0.935740330934524467E+00    0.701723594164848237E+02    0.999404888474928144E+00   -0.375314028786995696E+05   -0.616646350544150668E+01    1
   -0.236840814352035522E+01    0.213144377470016494E+00    0.201630233097076436E-01    0.127673335647583014E+00    0.280397588253021235E+01    0.987564220905303936E+00    0.686028904962539627E+02    0.999705893129204770E+00   -0.373466741120194274E+05   -0.616896350544149996E+01    1
   -0.391361117362976074E+01    0.428950405120849601E-01    0.204090159630775474E-01    0.115051921749114994E+00    0.337268899440765368E+01    0.997798667907714765E+00    0.686439969873428311E+02    0.999017384210906689E+00   -0.372923786406335857E+05   -0.617146350544152167E+01    1
   -0.331564813852310181E+01    0.271479794979095468E+00    0.243357817506790162E-01    0.125929712677001954E+00    0.312275204658508265E+01    0.936697196245193431E+00    0.728956359302997612E+02    0.997540863226292651E+00   -0.372662451592461584E+05   -0.617396350544153449E+01    1
   -0.173732012510299683E+01    0.308003256320953378E+00    0.216254215598106411E-01    0.105023015213012688E+00    0.291678603172302253E+01    0.985479115724563592E+00    0.722524457490444121E+02    0.998908413220345848E+00   -0.371013577158013359E+05   -0.617646350544151179E+01    1
   -0.453813672065734863E+01    0.275667045116424536E+00    0.242152075815200811E-01    0.138443427944183350E+00    0.289712595462799039E+01    0.100676565122604367E+01    0.622248314332962025E+02    0.999318075340447365E+00   -0.370553145437770654E+05   -0.617896350544150152E+01    1
   -0.235755383968353271E+01    0.240289369821548471E+00    0.216433033084869400E-01    0.993575125694274863E-01    0.300985722541809064E+01    0.917227850437164260E+00    0.635953824472427343E+02    0.100235174301531438E+01   -0.369413346547980036E+05   -0.618146350544150103E+01    1
   -0.127917140722274780E+01    0.286740813255310034E+00    0.203119938778877282E-01    0.120162719535827633E+00    0.278816612720489498E+01    0.102191983485221849E+01    0.715820729422569286E+02    0.999136918237998439E+00   -0.367939320950931433E+05   -0.618396350544151829E+01    1
   -0.265452772378921509E+01    0.224566904306411741E+00    0.215015193319320688E-01    0.128096122169494619E+00    0.274353584289550767E+01    0.101751264762878413E+01    0.710778989541530564E+02    0.997037045551343537E+00   -0.365637236724066097E+05   -0.618646350544152934E+01    1
   -0.237470388412475586E+01    0.762192523479461592E-01    0.220513497638702392E-01    0.137726276493072508E+00    0.274882648944854724E+01    0.946301946878433164E+00    0.757501527202129381E+02    0.998818015464355113E+00   -0.364625138003023458E+05   -0.618896350544151730E+01    1
   -0.365864515304565430E+01    0.294098756313323995E+00    0.210874593091011052E-01    0.113452957820892333E+00    0.292498196125030496E+01    0.994198050498962371E+00    0.650355254089832329E+02    0.100328972323497245E+01   -0.363176375429823820E+05   -0.619146350544153012E+01    1
   -0.137227535247802734E+01    0.160433480739593515E+00    0.205158961391448992E-01    0.129119905471801744E+00    0.283962003707885735E+01    0.947227836608886653E+00    0.711986378633975932E+02    0.100076737885180167E+01   -0.362289909263571171E+05   -0.619396350544153673E+01    1
   -0.228933393955230713E+01    0.148589167594909671E+00    0.234490994024276755E-01    0.113089587593078605E+00    0.337808062076568572E+01    0.102601942443847660E+01    0.581791139698028559E+02    0.100298749856407987E+01   -0.361436836869232866E+05   -0.619646350544151137E+01    1
   -0.315221786499023438E+01    0.146138933897018430E+00    0.227009203886985797E-01    0.119185717391967760E+00    0.279266442775726320E+01    0.955850777387619033E+00    0.710535227775573759E+02    0.100078669751642058E+01   -0.361336724472636924E+05   -0.619896350544150465E+01    1
   -0.424143135547637939E+01    0.233422253131866458E+00    0.219793030714988714E-01    0.123761992549896241E+00    0.313123559474945035E+01    0.916533660411834705E+00    0.715466398131847399E+02    0.100207423499054427E+01   -0.360530659432956381E+05   -0.620146350544151748E+01    1
   -0.440527468919754028E+01    0.205773881673812858E+00    0.233422849631309513E-01    0.127940653610229493E+00    0.274330019474029552E+01    0.100688035178184498E+01    0.650606146061420390E+02    0.996202766252697103E+00   -0.357959759860909253E+05   -0.620396350544150987E+01    1
   -0.108024775981903076E+01    0.195812997817993162E+00    0.207522761368751536E-01    0.106829396724700917E+00    0.278849185466766336E+01    0.953061016559600849E+00    0.614307022142410233E+02    0.100062118269924327E+01   -0.354468881132332463E+05   -0.620646350544149783E+01    1
   -0.252585470676422119E+01    0.251627317667007411E+00    0.209230225491523758E-01    0.104731930732727047E+00    0.288076795578002898E+01    0.970658242940902638E+00    0.646913737702369644E+02    0.999038727075925781E+00   -0.353654487137407414E+05   -0.620896350544150710E+01    1
   -0.200103938579559326E+01    0.236823276281356798E+00    0.225500738978385920E-01    0.121318328475952142E+00    0.299895569801330542E+01    0.951525356531143118E+00    0.764270191478729259E+02    0.999949929724646691E+00   -0.349851314673825837E+05   -0.621146350544150838E+01    1
   -0.812701880931854248E+00    0.186585555076599130E+00    0.203185435771942140E-01    0.113153860187530514E+00    0.279157635211944566E+01    0.946997718572616498E+00    0.615856649696826892E+02    0.996853988822748005E+00   -0.347376689627186788E+05   -0.621396350544150700E+01    1
   -0.180523931980133057E+01    0.266575018167495736E+00    0.237648306870460527E-01    0.109541130638122555E+00    0.300506495475769020E+01    0.947005641698837275E+00    0.604592145490646331E+02    0.100315722440731325E+01   -0.347113867266347443E+05   -0.621646350544150472E+01    1
   -0.243723809719085693E+01    0.215428797006607053E+00    0.216133418893814100E-01    0.106008226203918449E+00    0.293600043296813951E+01    0.934816296339034958E+00    0.614634874701499925E+02    0.997790288797230751E+00   -0.346276433542266313E+05   -0.621896350544153709E+01    1
   -0.111483812332153320E+01    0.252371612787246680E+00    0.211655839586257950E-01    0.136252569580078114E+00    0.301725819110870352E+01    0.963036838531494133E+00    0.756245755386352556E+02    0.100030174517661630E+01   -0.346203230171405958E+05   -0.622146350544152416E+01    1
   -0.491509407758712769E+01    0.221826866865158095E+00    0.232932046508789077E-01    0.129593325233459455E+00    0.276862943172454834E+01    0.101426213335990911E+01    0.632473519766330696E+02    0.998780021289309983E+00   -0.345356402872524559E+05   -0.622396350544153076E+01    1
   -0.917068421840667725E+00    0.163365474939346306E+00    0.239087872099876392E-01    0.123495851325988767E+00    0.280950256347656246E+01    0.953804615259170485E+00    0.750752816092967947E+02    0.997742253446256222E+00   -0.339554884021332036E+05   -0.622646350544153204E+01    1
   -0.230175852775573730E+00    0.245946863889694223E+00    0.240032323598861688E-01    0.106546794033050535E+00    0.284131343364715550E+01    0.963861294507980304E+00    0.584278383588790859E+02    0.100260998371038501E+01   -0.339016485958776611E+05   -0.622896350544151112E+01    1
   -0.496180742979049683E+01    0.139490399360656742E+00    0.230773180913925180E-01    0.124811761951446526E+00    0.287545992851257326E+01    0.933084901094436647E+00    0.583054098761081647E+02    0.100118374370379759E+01   -0.338859350263745946E+05   -0.623146350544149907E+01    1
   -0.258151710033416748E+01    0.122629014253616317E+00    0.204550319719314574E-01    0.116426396369934071E+00    0.274019423961639408E+01    0.953248747348785397E+00    0.664127651262283223E+02    0.998324085968599562E+00   -0.337036559926702612E+05   -0.623396350544151101E+01    1
   -0.918895006179809570E-02    0.178556129932403579E+00    0.236457167363166819E-01    0.136500686359405515E+00    0.287539667129516596E+01    0.931918021202087332E+00    0.597513596773147526E+02    0.100094932238987755E+01   -0.335777808017887801E+05   -0.623646350544152739E+01    1
   -0.150001823902130127E+01    0.290729579925537107E+00    0.217879605746269245E-01    0.127050109577178938E+00    0.300044425964355455E+01    0.988928099870681754E+00    0.727544749712943997E+02    0.100627413426015355E+01   -0.330711147413550279E+05   -0.623896350544154199E+01    1
   -0.445435047149658203E+00    0.168433580398559574E+00    0.210992372369766257E-01    0.136353308200836187E+00    0.288523776054382308E+01    0.938358185052871718E+00    0.693730907452106464E+02    0.999191249423622696E+00   -0.330700121525462091E+05   -0.624146350544154416E+01    1
   -0.432228177785873413E+01    0.112640700340270988E+00    0.242292814469337453E-01    0.107628384304046629E+00    0.286331381320953371E+01    0.914002273321151693E+00    0.708617966818809464E+02    0.995550785004609584E+00   -0.330172544529782754E+05   -0.624396350544154188E+01    1
   -0.330136388540267944E+01    0.192951205968856815E+00    0.237325606679916409E-01    0.132672636795043930E+00    0.301452336788177488E+01    0.946742079496383671E+00    0.733980838382244087E+02    0.100219668969794418E+01   -0.329270872156169644E+05   -0.624646350544154139E+01    1
   -0.502122044563293457E+00    0.256521919965744027E+00    0.213275240683555613E-01    0.123577223968505859E+00    0.294460796356201149E+01    0.953335606098175026E+00    0.592348624122142766E+02    0.999795778060492801E+00   -0.329077298500800971E+05   -0.624896350544154089E+01    1
   -0.660684704780578613E+00    0.308245656490325926E+00    0.226399689316749593E-01    0.133089900112152104E+00    0.292660519123077378E+01    0.100953431820869444E+01    0.707527695631980862E+02    0.100325444468494140E+01   -0.328818521305717586E+05   -0.625146350544151908E+01    1
   -0.602041482925415039E+00    0.105103800296783442E+00    0.199648172473907495E-01    0.120320116710662839E+00    0.284790385723113992E+01    0.904845415830612176E+00    0.730519414460658965E+02    0.999492890878165396E+00   -0.327372863377300455E+05   -0.625396350544150437E+01    1
   -0.479082465171813965E+00    0.280879989862442003E+00    0.203449980473518373E-01    0.110319269084930421E+00    0.278371649265289278E+01    0.100722937583923344E+01    0.625938965809345191E+02    0.100245604239662067E+01   -0.326257661727832892E+05   -0.625646350544151275E+01    1
   -0.395444571971893311E+01    0.257634232044219980E+00    0.240618927288055416E-01    0.140314813327789306E+00    0.301536536693572987E+01    0.981930471658706616E+00    0.683858036851882929E+02    0.994490398555626709E+00   -0.324785718521817907E+05   -0.625896350544152913E+01    1
   -0.444631874561309814E+01    0.111373678445816027E+00    0.214191207146644594E-01    0.131350152397155751E+00    0.275631551742553693E+01    0.969805915594100898E+00    0.678493224501609831E+02    0.100343186921474103E+01   -0.324477940715453078E+05   -0.626146350544153396E+01    1
   -0.216656446456909180E+01    0.213524500131607065E+00    0.223563619136810318E-01    0.106292358398437495E+00    0.305051505088806163E+01    0.910183740377426109E+00    0.680944805955886778E+02    0.998945525033279824E+00   -0.320673048769194138E+05   -0.626396350544151304E+01    1
   -0.330610185861587524E+01    0.308802322149276720E+00    0.204208625912666343E-01    0.122705973815917968E+00    0.330932011127471881E+01    0.917772461891174229E+00    0.700618914258480032E+02    0.100035445798911660E+01   -0.316889536317006205E+05   -0.626646350544151076E+01    1
