   -0.470380268820642566E+01    0.544275887657855936E-01    0.219717600479385801E-01    0.126648180825516432E+00    0.323068041516490334E+01    0.943540662122215545E+00    0.645299321344572689E+02    0.996160903366328343E+00   -0.124145510597717319E+03
   -0.476322705344742303E+01    0.226178863930413060E+00    0.229005301051827467E-01    0.107059193741199821E+00    0.336400849830589266E+01    0.997389999072399669E+00    0.733186931275807581E+02    0.100152052171996875E+01   -0.124124916187882576E+03
